email,lat,long,size,name,type
mailto:Kettleps.enquiries@fife.gov.uk,56.25879,-3.11925,93,Kettle,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Kettleps.enquiries@fife.gov.uk,56.25879,-3.11925,93,Kettle,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Kinghornps.enquiries@fife.gov.uk,56.06933,-3.17652,200,Kinghorn,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Kinghornps.enquiries@fife.gov.uk,56.06933,-3.17652,200,Kinghorn,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Kinglassieps.enquiries@fife.gov.uk,56.17582,-3.23301,133,Kinglassie,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Kinglassieps.enquiries@fife.gov.uk,56.17582,-3.23301,133,Kinglassie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:KingsRoadps.enquiries@fife.gov.uk,56.03745,-3.42635,440,King's Road,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:KingsRoadps.enquiries@fife.gov.uk,56.03745,-3.42635,440,King's Road,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:KinlochRannoch@pkc.gov.uk,56.70103,-4.18593,31,Kinloch Rannoch,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:KinlochRannoch@pkc.gov.uk,56.70103,-4.18593,31,Kinloch Rannoch,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Kinnoull@pkc.gov.uk,56.39665,-3.42218,176,Kinnoull,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:KinrossHigh@pkc.gov.uk,56.21661,-3.42506,927,Kinross High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:KinrossPrimary@pkc.gov.uk,56.20574,-3.42547,415,Kinross Primary,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:KinrossPrimary@pkc.gov.uk,56.20574,-3.42547,415,Kinross Primary,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:KirkcaldyNorthps.enquiries@fife.gov.uk,56.1208,-3.16232,160,Kirkcaldy North,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:KirkcaldyNorthps.enquiries@fife.gov.uk,56.1208,-3.16232,160,Kirkcaldy North,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Kirkcaldywestps.enquiries@fife.gov.uk,56.10499,-3.16408,439,Kirkcaldy West,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Kirkcaldywestps.enquiries@fife.gov.uk,56.10499,-3.16408,439,Kirkcaldy West,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:KirktonofLargops.enquiries@fife.gov.uk,56.22148,-2.93087,46,Kirkton of Largo,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Kmady@scotborders.gov.uk,55.55333,-2.83653,252,Knowepark,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Kmady@scotborders.gov.uk,55.55333,-2.83653,252,Knowepark,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:LMcCall@scotborders.gov.uk,55.51767,-2.36386,48,Morebattle,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:LMcCall@scotborders.gov.uk,55.51767,-2.36386,48,Morebattle,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Ladybankps.enquiries@fife.gov.uk,56.27604,-3.12749,121,Ladybank,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Ladybankps.enquiries@fife.gov.uk,56.27604,-3.12749,121,Ladybank,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Largowardps.enquiries@fife.gov.uk,56.25778,-2.85782,26,Largoward,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lawheadps.enquiries@fife.gov.uk,56.33418,-2.82681,182,Lawhead,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Lawheadps.enquiries@fife.gov.uk,56.33418,-2.82681,182,Lawhead,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Leslieps.enquiries@fife.gov.uk,56.20031,-3.22162,160,Leslie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Letham@pkc.gov.uk,56.40395,-3.46734,224,Letham,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Letham@pkc.gov.uk,56.40395,-3.46734,224,Letham,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lethamps.enquiries@fife.gov.uk,56.31814,-3.12207,40,Letham,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Leucharsps.enquiries@fife.gov.uk,56.38234,-2.88242,209,Leuchars,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Leucharsps.enquiries@fife.gov.uk,56.38234,-2.88242,209,Leuchars,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lilliesleafprimary@scotsborders.gov.uk,55.51762,-2.73968,68,Lilliesleaf,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Lilliesleafprimary@scotsborders.gov.uk,55.51762,-2.73968,68,Lilliesleaf,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lilliesleafps@scotsborders.gov.uk,55.51762,-2.73968,68,Lilliesleaf,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Lilliesleafps@scotsborders.gov.uk,55.51762,-2.73968,68,Lilliesleaf,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Limekilnsps.enquiries@fife.gov.uk,56.03546,-3.47603,116,Limekilns,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Limekilnsps.enquiries@fife.gov.uk,56.03546,-3.47603,116,Limekilns,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lmunro@scotborders.gov.uk,55.68073,-2.56388,60,Gordon,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Lmunro@scotborders.gov.uk,55.68073,-2.56388,60,Gordon,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lochgellysouthps.enquiries@fife.gov.uk,56.12431,-3.30582,161,Lochgelly South,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Lochgellysouthps.enquiries@fife.gov.uk,56.12431,-3.30582,161,Lochgelly South,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lochgellywestps.enquiries@fife.gov.uk,56.12597,-3.31394,188,Lochgelly West,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Lochgellywestps.enquiries@fife.gov.uk,56.12597,-3.31394,188,Lochgelly West,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Logierait@pkc.gov.uk,56.65407,-3.66935,14,Logierait,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Longforgan@pkc.gov.uk,56.45709,-3.11921,125,Longforgan,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Longforgan@pkc.gov.uk,56.45709,-3.11921,125,Longforgan,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lsanders@scotborders.gsx.gov.uk,55.85152,-2.20447,53,Reston,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Lsanders@scotborders.gsx.gov.uk,55.85152,-2.20447,53,Reston,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:LundinMillps.enquiries@fife.gov.uk,56.21383,-2.94671,123,Lundin Mill,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:LundinMillps.enquiries@fife.gov.uk,56.21383,-2.94671,123,Lundin Mill,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Lynburnps.enquiries@enquiries.gov.uk,56.06548,-3.41942,184,Lynburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Lynburnps.enquiries@enquiries.gov.uk,56.06548,-3.41942,184,Lynburn,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:MABrown@scotborders.gov.uk,55.50937,-2.96828,39,Kirkhope,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:MABrown@scotborders.gov.uk,55.50937,-2.96828,39,Kirkhope,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:MMcCreadie@scotborders.gov.uk,55.38993,-2.65447,35,Hobkirk,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:MMcCreadie@scotborders.gov.uk,55.38993,-2.65447,35,Hobkirk,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Madderty@pkc.gov.uk,56.38113,-3.70117,65,Madderty,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Markinchps.enquiries@fife.gov.uk,56.20249,-3.13541,269,Markinch,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Markinchps.enquiries@fife.gov.uk,56.20249,-3.13541,269,Markinch,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Mcleanps.enquiries@fife.gov.uk,56.07673,-3.47268,307,Mclean,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Mcleanps.enquiries@fife.gov.uk,56.07673,-3.47268,307,Mclean,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Milesmarkps.enquiries@fife.gov.uk,56.0789,-3.48507,88,Milesmark,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Milnathort@pkc.gov.uk,56.22561,-3.42656,223,Milnathort,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Milnathort@pkc.gov.uk,56.22561,-3.42656,223,Milnathort,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Moncreiffe@pkc.gov.uk,56.38002,-3.43976,173,Moncreiffe,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Moncreiffe@pkc.gov.uk,56.38002,-3.43976,173,Moncreiffe,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Muthill@pkc.gov.uk,56.33176,-3.83018,87,Muthill,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Newcastleps.enquiries@fife.gov.uk,56.19212,-3.21381,109,Newcastle,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Newhill@pkc.gov.uk,56.58041,-3.34303,322,Newhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Newhill@pkc.gov.uk,56.58041,-3.34303,322,Newhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Newportps.enquiries@fife.gov.uk,56.43263,-2.93531,203,Newport,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Newportps.enquiries@fife.gov.uk,56.43263,-2.93531,203,Newport,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Oakbank@pkc.gov.uk,56.3927,-3.46519,388,Oakbank,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Oakbank@pkc.gov.uk,56.3927,-3.46519,388,Oakbank,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Ourladys@pkc.gov.uk,56.40491,-3.47089,238,Our Lady's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Ourladys@pkc.gov.uk,56.40491,-3.47089,238,Our Lady's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Parkhillps.enquiries@fife.gov.uk,56.196,-2.9991,256,Parkhill,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Parkroadps.enquiries@fife.gov.uk,56.03914,-3.40843,205,Park Road,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Parkroadps.enquiries@fife.gov.uk,56.03914,-3.40843,205,Park Road,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Pathheadps.enquires@fife.gov.uk,56.12711,-3.14511,192,Pathhead,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Pathheadps.enquires@fife.gov.uk,56.12711,-3.14511,192,Pathhead,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:PerthGrammar@pkc.gov.uk,56.40943,-3.44321,1023,Perth Grammar,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:PerthHigh@pkc.gov.uk,56.39242,-3.46822,1455,Perth High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:Pitcorthieps.enquiries@fife.gov.uk,56.06172,-3.42916,318,Pitcorthie,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Pitcorthieps.enquiries@fife.gov.uk,56.06172,-3.42916,318,Pitcorthie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Pitcoudieps.enquiries@fife.gov.uk,56.20741,-3.17549,318,Pitcoudie,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Pitcoudieps.enquiries@fife.gov.uk,56.20741,-3.17549,318,Pitcoudie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Pitlochry@pkc.gov.uk,56.7068,-3.72384,366,Pitlochry High,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Pitlochry@pkc.gov.uk,56.7068,-3.72384,366,Pitlochry High,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Pitlochry@pkc.gov.uk,56.7068,-3.72384,366,Pitlochry High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:Pitreavieps.enquiries@fife.gov.uk,56.05846,-3.43838,205,Pitreavie,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Pitreavieps.enquiries@fife.gov.uk,56.05846,-3.43838,205,Pitreavie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Pittencrieffps.enquiries@fife.gov.uk,56.07253,-3.47269,177,Pittencrieff,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Pittencrieffps.enquiries@fife.gov.uk,56.07253,-3.47269,177,Pittencrieff,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Pittenweemps.enquiries@fife.gov.uk,56.21471,-2.72913,74,Pittenweem,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Pittenweemps.enquiries@fife.gov.uk,56.21471,-2.72913,74,Pittenweem,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Portmoak@pkc.gov.uk,56.21174,-3.32893,106,Portmoak,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:Rimbletonps.enquiries@fife.gov.uk,56.19273,-3.18525,249,Rimbleton,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:Rimbletonps.enquiries@fife.gov.uk,56.19273,-3.18525,249,Rimbleton,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
